年,月,日,時,分,秒,緯度,経度,深さ(km),Ｍ,震央地名
2018,1,1,00:02,52.9,37°13.0'N,138°48.0'E,13,1.5,新潟県中越地方
2018,1,1,00:05,10.3,37°4.7'N,136°46.2'E,10,1.0,石川県能登地方
2018,1,1,00:05,39.8,33°18.5'N,139°29.9'E,22,2.1,八丈島近海
2018,1,1,00:06,17.3,41°30.9'N,140°11.8'E,8,0.7,渡島地方西部
2018,1,1,00:08,17.6,36°53.9'N,138°31.6'E,206,2.0,長野県北部
2018,1,1,00:09,13.7,36°40.1'N,139°19.5'E,9,1.0,群馬県北部
2018,1,1,00:16,3.5,34°2.5'N,135°9.5'E,8,0.0,紀伊水道
2018,1,1,00:16,52.7,38°6.0'N,141°52.3'E,43,0.6,宮城県沖
2018,1,1,00:18,12.5,31°21.6'N,130°36.0'E,7,0.8,鹿児島湾
2018,1,1,00:21,15.0,37°9.6'N,141°22.8'E,44,1.1,福島県沖
2018,1,1,00:28,29.7,35°53.7'N,138°45.4'E,13,0.6,山梨県中・西部
2018,1,1,00:29,35.0,31°21.6'N,130°36.7'E,11,0.2,鹿児島湾
2018,1,1,00:30,27.6,32°44.0'N,130°38.8'E,14,-0.2,熊本県熊本地方
2018,1,1,00:33,22.2,27°49.3'N,127°50.0'E,17,2.5,沖縄本島北西沖
2018,1,1,00:34,59.9,35°48.5'N,138°44.7'E,9,0.5,山梨県中・西部
2018,1,1,00:35,2.9,35°48.4'N,138°45.0'E,10,0.5,山梨県中・西部
2018,1,1,00:36,5.9,35°16.4'N,135°28.1'E,6,0.2,京都府南部
2018,1,1,00:36,50.0,27°48.3'N,127°51.5'E,22,-,沖縄本島北西沖
2018,1,1,00:37,7.7,27°47.9'N,127°49.7'E,21,1.7,沖縄本島北西沖
2018,1,1,00:39,9.7,35°46.0'N,140°54.3'E,25,0.8,千葉県東方沖
2018,1,1,00:46,22.7,35°28.1'N,138°59.3'E,23,0.2,山梨県東部・富士五湖
2018,1,1,00:47,11.8,38°12.0'N,141°55.4'E,28,1.0,宮城県沖
2018,1,1,00:47,24.6,41°27.9'N,142°50.5'E,36,1.5,青森県東方沖
2018,1,1,00:48,20.6,32°59.2'N,135°25.7'E,24,1.8,和歌山県南方沖
2018,1,1,00:48,23.0,31°23.3'N,130°36.7'E,5,0.9,鹿児島湾
2018,1,1,00:56,6.6,35°2.2'N,139°47.9'E,123,3.0,東京湾
2018,1,1,00:56,17.5,36°56.9'N,139°39.0'E,9,0.1,栃木県北部
2018,1,1,00:56,45.7,26°44.5'N,130°24.2'E,47,2.3,奄美大島近海
2018,1,1,01:03,35.7,37°1.6'N,141°10.1'E,20,1.6,福島県沖
2018,1,1,01:04,42.1,35°54.7'N,137°42.6'E,7,0.5,長野県南部
2018,1,1,01:06,16.1,37°55.7'N,140°9.2'E,9,0.6,山形県置賜地方
2018,1,1,01:12,31.4,43°35.5'N,145°53.2'E,109,1.4,国後島付近
2018,1,1,01:13,56.2,42°39.3'N,139°16.2'E,10,1.4,北海道南西沖
2018,1,1,01:14,11.2,34°5.3'N,137°53.5'E,304,2.5,遠州灘
2018,1,1,01:15,5.8,32°15.1'N,131°1.9'E,98,1.1,熊本県球磨地方
2018,1,1,01:16,16.5,37°43.2'N,140°1.3'E,7,1.1,福島県会津
2018,1,1,01:20,12.5,32°21.3'N,132°1.0'E,20,1.1,日向灘
2018,1,1,01:20,15.8,43°29.5'N,145°36.2'E,131,1.4,国後島付近
2018,1,1,01:24,24.2,26°30.2'N,126°59.7'E,12,1.9,沖縄本島近海
2018,1,1,01:26,4.2,35°6.0'N,140°7.8'E,32,0.6,千葉県南東沖
2018,1,1,01:29,38.5,38°25.9'N,141°53.4'E,53,1.0,宮城県沖
2018,1,1,01:30,6.0,31°41.6'N,131°52.9'E,19,-,日向灘
2018,1,1,01:32,5.6,36°49.0'N,140°31.9'E,8,0.0,茨城県北部
2018,1,1,01:32,27.4,33°5.6'N,132°1.2'E,47,-,豊後水道
2018,1,1,01:33,31.5,34°20.7'N,140°21.9'E,45,1.0,房総半島南方沖
2018,1,1,01:33,34.9,36°42.7'N,140°36.1'E,10,0.5,茨城県北部
2018,1,1,01:36,58.1,33°17.8'N,139°27.5'E,22,2.6,八丈島近海
2018,1,1,01:37,58.8,36°5.8'N,140°5.9'E,60,2.6,茨城県南部
2018,1,1,01:40,58.6,35°2.4'N,135°30.7'E,10,1.8,京都府南部
2018,1,1,01:41,51.0,35°40.6'N,138°12.2'E,14,0.1,長野県南部
2018,1,1,01:42,44.6,44°45.7'N,146°7.1'E,186,2.2,国後島付近
2018,1,1,01:43,1.7,42°26.0'N,139°0.9'E,13,1.4,北海道南西沖
2018,1,1,01:51,11.2,38°8.7'N,140°28.9'E,22,-,宮城県南部
2018,1,1,01:51,11.2,35°19.2'N,137°44.9'E,8,-0.1,長野県南部
2018,1,1,01:51,13.8,35°48.7'N,140°55.4'E,12,1.8,千葉県東方沖
2018,1,1,01:56,42.9,33°37.2'N,139°43.1'E,102,1.8,三宅島近海
2018,1,1,01:57,0.9,32°44.8'N,130°40.2'E,9,-0.1,熊本県熊本地方
2018,1,1,01:57,48.9,36°4.6'N,137°32.3'E,7,0.2,岐阜県飛騨地方
2018,1,1,02:00,30.3,35°47.6'N,140°54.7'E,13,1.1,千葉県東方沖
2018,1,1,02:02,45.7,38°59.5'N,142°25.5'E,28,1.9,宮城県沖
2018,1,1,02:04,9.2,35°23.9'N,133°53.6'E,9,0.1,鳥取県中部
2018,1,1,02:04,46.3,31°54.1'N,130°54.9'E,21,0.2,宮崎県南部山沿い
2018,1,1,02:07,58.6,27°47.4'N,127°54.4'E,12,1.7,沖縄本島北西沖
2018,1,1,02:12,58.9,32°6.3'N,130°26.5'E,10,-0.1,鹿児島県薩摩地方
2018,1,1,02:15,32.1,34°19.3'N,140°29.6'E,57,2.3,房総半島南方沖
2018,1,1,02:17,25.3,32°11.1'N,129°50.2'E,14,1.2,天草灘
2018,1,1,02:19,8.6,37°43.1'N,140°1.3'E,7,0.4,福島県会津
2018,1,1,02:19,58.9,37°2.9'N,141°9.9'E,15,-,福島県沖
2018,1,1,02:22,42.1,33°47.9'N,135°30.4'E,13,0.2,和歌山県南部
2018,1,1,02:24,35.1,35°14.5'N,136°37.3'E,8,0.3,岐阜県美濃中西部
2018,1,1,02:29,3.9,37°1.1'N,141°10.9'E,20,1.1,福島県沖
2018,1,1,02:29,7.0,36°42.0'N,140°36.1'E,11,0.9,茨城県北部
2018,1,1,02:29,17.0,31°21.8'N,130°37.8'E,12,0.7,鹿児島湾
2018,1,1,02:29,46.2,31°8.8'N,129°5.5'E,6,3.5,薩摩半島西方沖
2018,1,1,02:31,46.6,39°35.2'N,142°39.6'E,30,2.2,岩手県沖
2018,1,1,02:32,25.7,34°27.1'N,140°24.4'E,59,1.3,房総半島南方沖
2018,1,1,02:32,45.4,38°11.2'N,143°51.7'E,47,2.4,三陸沖
2018,1,1,02:33,12.5,32°17.9'N,131°30.7'E,53,0.6,宮崎県北部平野部
2018,1,1,02:33,42.3,36°47.4'N,140°35.1'E,8,1.0,茨城県北部
2018,1,1,02:34,49.3,33°20.1'N,133°59.7'E,15,0.6,土佐湾
2018,1,1,02:35,9.7,44°35.7'N,141°36.9'E,0,0.7,北海道北西沖
2018,1,1,02:35,16.6,28°4.6'N,129°12.7'E,13,0.9,奄美大島近海
2018,1,1,02:38,56.3,37°12.5'N,139°54.4'E,7,1.7,福島県会津
2018,1,1,02:39,24.8,36°19.4'N,140°52.7'E,43,1.1,茨城県沖
2018,1,1,02:40,8.6,34°56.8'N,137°36.2'E,12,0.1,愛知県東部
2018,1,1,02:41,49.8,36°0.1'N,140°16.8'E,38,0.1,茨城県南部
2018,1,1,02:42,28.2,39°27.1'N,142°16.0'E,37,1.1,岩手県沖
2018,1,1,02:43,43.4,35°24.7'N,139°0.2'E,14,0.0,神奈川県西部
2018,1,1,02:46,7.2,35°23.9'N,137°30.5'E,56,0.4,岐阜県美濃東部
2018,1,1,02:46,12.8,27°49.3'N,127°49.7'E,13,2.1,沖縄本島北西沖
2018,1,1,02:51,54.4,35°3.3'N,135°34.3'E,13,0.0,京都府南部
2018,1,1,02:56,20.3,35°36.2'N,139°8.0'E,146,1.3,山梨県東部・富士五湖
2018,1,1,02:56,52.1,39°44.4'N,143°16.4'E,10,-,三陸沖
2018,1,1,02:59,30.4,32°39.1'N,130°41.7'E,6,-0.2,熊本県熊本地方
2018,1,1,02:59,42.7,36°49.8'N,140°34.3'E,8,0.0,茨城県北部
2018,1,1,03:01,25.8,24°53.3'N,125°17.3'E,26,1.6,宮古島近海
2018,1,1,03:05,46.8,43°0.9'N,143°49.7'E,90,1.3,釧路地方中南部
2018,1,1,03:16,7.8,32°39.9'N,130°45.9'E,6,0.8,熊本県熊本地方
2018,1,1,03:16,9.7,40°6.7'N,141°20.2'E,9,-0.1,岩手県内陸北部
2018,1,1,03:18,9.5,34°51.4'N,138°13.0'E,32,1.2,静岡県中部
2018,1,1,03:22,39.1,36°48.3'N,140°33.1'E,9,1.0,茨城県北部
2018,1,1,03:22,47.6,31°21.6'N,130°36.8'E,6,1.2,鹿児島湾
2018,1,1,03:23,17.8,36°47.6'N,140°33.0'E,11,0.7,茨城県北部
2018,1,1,03:24,12.0,35°28.9'N,139°6.9'E,20,1.2,神奈川県西部
2018,1,1,03:25,39.1,36°3.6'N,137°33.9'E,8,0.2,岐阜県飛騨地方
2018,1,1,03:25,50.5,31°10.8'N,131°32.9'E,26,1.1,大隅半島東方沖
2018,1,1,03:27,45.5,31°23.6'N,130°37.1'E,11,0.7,鹿児島湾
2018,1,1,03:28,1.4,36°58.8'N,141°8.5'E,29,1.2,福島県沖
2018,1,1,03:28,24.3,27°48.6'N,127°52.5'E,18,1.6,沖縄本島北西沖
2018,1,1,03:32,21.7,32°34.4'N,131°4.9'E,141,1.2,宮崎県北部山沿い
2018,1,1,03:33,45.3,31°51.4'N,130°43.7'E,8,0.2,鹿児島県薩摩地方
2018,1,1,03:34,4.5,35°58.0'N,140°11.5'E,38,0.5,茨城県南部
2018,1,1,03:35,35.0,37°5.1'N,141°23.9'E,26,1.2,福島県沖
2018,1,1,03:37,58.2,37°5.6'N,141°7.5'E,32,1.1,福島県沖
2018,1,1,03:38,38.6,35°44.7'N,136°33.5'E,8,-0.1,岐阜県美濃中西部
2018,1,1,03:41,32.6,37°7.1'N,139°15.1'E,5,1.2,福島県会津
2018,1,1,03:41,54.7,37°7.2'N,139°15.0'E,6,0.6,福島県会津
2018,1,1,03:42,41.8,39°34.3'N,142°40.6'E,30,1.5,岩手県沖
2018,1,1,03:50,32.4,32°45.7'N,130°18.3'E,2,0.6,長崎県島原半島
2018,1,1,03:51,5.5,34°3.4'N,135°6.1'E,6,1.1,紀伊水道
2018,1,1,03:51,17.2,39°2.9'N,140°52.1'E,7,0.6,岩手県内陸南部
2018,1,1,03:52,2.7,39°3.2'N,140°52.3'E,9,1.2,岩手県内陸南部
2018,1,1,03:53,48.3,43°23.0'N,144°1.5'E,24,0.1,十勝地方北部
2018,1,1,03:55,6.0,37°54.4'N,139°16.8'E,166,-,新潟県下越地方
2018,1,1,03:57,23.0,41°54.3'N,140°58.7'E,9,0.6,渡島地方東部
2018,1,1,04:03,11.7,28°55.7'N,130°56.7'E,33,2.2,奄美大島北東沖
2018,1,1,04:06,59.4,32°41.4'N,130°42.3'E,15,0.9,熊本県熊本地方
2018,1,1,04:07,23.8,35°34.6'N,138°54.8'E,29,0.7,山梨県東部・富士五湖
2018,1,1,04:08,18.4,27°17.4'N,128°37.7'E,16,1.2,沖縄本島近海
2018,1,1,04:24,48.8,39°21.4'N,141°28.1'E,77,0.8,岩手県内陸南部
2018,1,1,04:28,14.5,38°20.1'N,142°3.8'E,31,1.7,宮城県沖
2018,1,1,04:29,39.7,36°42.9'N,140°36.4'E,6,-0.3,茨城県北部
2018,1,1,04:34,53.2,36°46.9'N,140°33.9'E,7,0.1,茨城県北部
2018,1,1,04:36,1.4,29°11.8'N,130°42.5'E,16,2.1,奄美大島北東沖
2018,1,1,04:39,3.0,32°21.2'N,132°1.0'E,20,1.2,日向灘
2018,1,1,04:41,10.5,34°56.8'N,136°27.7'E,16,0.6,三重県北部
2018,1,1,04:42,38.5,35°48.5'N,141°0.4'E,28,4.4,千葉県東方沖
2018,1,1,04:46,41.7,36°56.2'N,139°24.9'E,6,0.1,福島県会津
2018,1,1,04:49,53.2,33°47.7'N,135°40.9'E,40,0.6,和歌山県南部
2018,1,1,04:49,57.9,35°46.9'N,140°58.8'E,28,0.9,千葉県東方沖
2018,1,1,04:52,41.8,36°36.7'N,139°26.1'E,8,0.4,栃木県北部
2018,1,1,04:56,46.7,35°56.6'N,137°34.5'E,5,0.6,長野県南部
2018,1,1,04:58,38.2,40°4.2'N,142°39.7'E,27,1.1,岩手県沖
2018,1,1,05:00,42.6,36°3.2'N,139°50.4'E,43,0.3,茨城県南部
2018,1,1,05:11,36.0,35°48.0'N,140°59.9'E,28,1.9,千葉県東方沖
2018,1,1,05:11,45.6,36°47.9'N,140°33.6'E,8,-0.1,茨城県北部
2018,1,1,05:12,31.3,30°6.4'N,131°20.5'E,19,1.4,種子島南東沖
2018,1,1,05:13,32.6,36°45.4'N,137°51.3'E,8,0.4,長野県北部
2018,1,1,05:14,32.8,36°47.2'N,140°34.0'E,7,0.3,茨城県北部
2018,1,1,05:15,0.8,36°6.1'N,137°39.6'E,5,0.2,長野県中部
2018,1,1,05:15,3.6,34°3.8'N,135°5.2'E,4,0.2,紀伊水道
2018,1,1,05:21,46.8,35°46.6'N,140°57.5'E,30,0.9,千葉県東方沖
2018,1,1,05:22,42.6,36°46.2'N,140°34.6'E,8,0.4,茨城県北部
2018,1,1,05:24,1.3,35°46.5'N,140°59.1'E,31,1.1,千葉県東方沖
2018,1,1,05:32,11.7,30°41.6'N,132°6.0'E,53,2.0,九州地方南東沖
2018,1,1,05:37,46.4,32°11.2'N,129°49.9'E,13,1.3,天草灘
2018,1,1,05:37,53.1,36°50.8'N,138°40.1'E,6,0.9,長野県北部
2018,1,1,05:38,28.4,32°13.9'N,130°21.0'E,9,0.2,熊本県天草・芦北地方
2018,1,1,05:52,44.1,36°16.4'N,138°0.5'E,9,0.0,長野県中部
2018,1,1,05:53,47.5,35°48.9'N,141°0.8'E,26,2.1,千葉県東方沖
2018,1,1,05:56,30.2,24°39.5'N,124°8.2'E,0,1.5,石垣島近海
2018,1,1,05:58,5.7,31°4.8'N,129°10.3'E,6,1.9,薩摩半島西方沖
2018,1,1,06:00,11.9,37°10.5'N,140°39.0'E,103,2.8,福島県浜通り
2018,1,1,06:02,30.2,42°40.7'N,143°38.1'E,96,1.2,十勝地方中部
2018,1,1,06:03,17.3,32°46.5'N,130°38.5'E,11,0.0,熊本県熊本地方
2018,1,1,06:05,15.5,34°49.7'N,140°2.2'E,63,1.5,千葉県南東沖
2018,1,1,06:06,9.0,33°48.9'N,134°53.0'E,16,0.5,紀伊水道
2018,1,1,06:08,42.1,22°52.7'N,121°16.1'E,3,3.7,台湾付近
2018,1,1,06:11,39.1,37°20.1'N,141°47.3'E,25,1.5,福島県沖
2018,1,1,06:24,22.3,37°6.3'N,141°21.6'E,28,1.3,福島県沖
2018,1,1,06:24,55.1,37°41.5'N,139°59.7'E,9,0.6,福島県会津
2018,1,1,06:31,59.3,24°39.7'N,124°8.2'E,0,1.1,石垣島近海
2018,1,1,06:37,51.3,33°40.6'N,135°32.7'E,13,1.1,和歌山県南部
2018,1,1,06:38,8.1,35°49.7'N,140°15.1'E,44,1.0,千葉県北西部
2018,1,1,06:38,47.3,35°46.8'N,140°58.0'E,30,0.9,千葉県東方沖
2018,1,1,06:39,14.4,35°35.7'N,136°24.5'E,13,0.4,岐阜県美濃中西部
2018,1,1,06:40,22.2,36°52.1'N,141°3.9'E,49,2.8,福島県沖
2018,1,1,06:40,24.7,32°28.5'N,130°37.5'E,11,-0.2,熊本県熊本地方
2018,1,1,06:42,5.0,38°14.9'N,141°51.1'E,62,3.1,宮城県沖
2018,1,1,06:42,12.2,35°48.5'N,140°59.8'E,28,1.7,千葉県東方沖
2018,1,1,06:46,18.6,29°35.0'N,130°37.1'E,16,1.7,奄美大島北東沖
2018,1,1,06:46,29.5,33°40.6'N,135°32.7'E,13,1.0,和歌山県南部
2018,1,1,06:47,7.1,31°22.5'N,130°34.8'E,7,1.3,鹿児島湾
2018,1,1,06:47,30.3,37°7.6'N,141°12.5'E,28,1.2,福島県沖
2018,1,1,06:47,44.9,35°35.7'N,136°24.9'E,12,0.1,岐阜県美濃中西部
2018,1,1,06:47,55.6,37°1.5'N,141°10.7'E,19,-,福島県沖
2018,1,1,06:50,29.6,36°48.7'N,140°32.8'E,11,0.7,茨城県北部
2018,1,1,06:51,22.0,33°50.8'N,134°59.4'E,12,1.1,紀伊水道
2018,1,1,06:51,45.4,37°7.2'N,139°15.1'E,5,0.6,福島県会津
2018,1,1,06:53,48.5,35°44.9'N,139°43.2'E,22,0.4,東京都２３区
2018,1,1,06:57,57.3,37°7.1'N,139°15.1'E,6,0.7,福島県会津
2018,1,1,06:58,30.6,36°24.9'N,140°38.8'E,78,2.5,茨城県沖
2018,1,1,07:00,42.4,32°25.1'N,130°38.2'E,11,1.8,熊本県熊本地方
2018,1,1,07:05,49.8,32°56.7'N,131°3.1'E,7,3.0,熊本県阿蘇地方
2018,1,1,07:06,47.8,36°44.8'N,140°34.0'E,10,0.0,茨城県北部
2018,1,1,07:08,4.6,36°44.8'N,140°34.0'E,9,-0.4,茨城県北部
2018,1,1,07:08,4.6,31°21.7'N,130°36.1'E,9,0.7,鹿児島湾
2018,1,1,07:08,28.8,31°22.2'N,130°36.1'E,9,1.1,鹿児島湾
2018,1,1,07:08,39.6,43°48.9'N,142°48.4'E,10,0.2,上川地方中部
2018,1,1,07:10,24.0,37°0.2'N,141°52.0'E,13,1.4,福島県沖
2018,1,1,07:12,6.0,35°48.6'N,141°0.4'E,29,2.4,千葉県東方沖
2018,1,1,07:12,43.0,32°53.1'N,130°53.5'E,8,0.2,熊本県熊本地方
2018,1,1,07:13,8.7,37°10.6'N,141°12.3'E,58,0.8,福島県沖
2018,1,1,07:17,56.0,32°50.7'N,132°9.9'E,34,0.8,豊後水道
